time,open,high,low,close,tick_volume,ema_220,slope_20,atr_14,slope_normalized,bb_upper,bb_middle,bb_lower,rsi_14,donchian_upper,donchian_lower,HourOfDay,DayOfWeek,ATR_normalized,strategy,direction,y
2021-08-06 13:00:00+00:00,1.1784,1.17878,1.17672,1.17731,3400,1.1841155160225916,-2.2572478460580746e-05,0.0010966037840881124,-0.020583987387341574,1.1860097955133846,1.18222625,1.1784427044866155,18.89589870725345,1.18509,1.1776200000000001,13,4,1.1037450911977593,range,long,0
2021-08-06 14:00:00+00:00,1.17737,1.17755,1.17546,1.1761,2675,1.1840429774160524,-2.5734718474512697e-05,0.0011675606566532578,-0.022041440269390127,1.1865325807611744,1.1819024999999999,1.1772724192388253,16.265761546021693,1.18509,1.17672,14,4,1.1737994762852706,range,long,0
2021-08-08 23:00:00+00:00,1.17537,1.17546,1.17421,1.17472,1229,1.1833865108539705,-5.1974118799069656e-05,0.0009827103195691885,-0.05288854483776526,1.1859487057908353,1.17898875,1.1720287942091647,18.936144804952477,1.1834,1.17502,23,6,0.9955182971841956,trend,short,1
2021-08-09 19:00:00+00:00,1.17399,1.17416,1.1734499999999999,1.17348,553,1.1820389985811204,-6.737561364250633e-05,0.000987386674234751,-0.06823630032755312,1.177166586367451,1.1753470833333333,1.1735275802992156,30.78964122008054,1.17686,1.17371,19,0,0.9913263306438074,trend,short,1
2021-08-10 07:00:00+00:00,1.17385,1.17404,1.17257,1.17312,1662,1.1811702711229288,-7.135095242999379e-05,0.0007793308969432717,-0.09155411739717988,1.1765507801181208,1.1743291666666666,1.1721075532152125,33.80275197051594,1.17686,1.17317,7,1,0.7954263061555955,trend,short,1
2021-08-10 09:00:00+00:00,1.17318,1.17318,1.17219,1.17233,1473,1.1810186129138796,-7.305362358459578e-05,0.0008169740897112637,-0.08941975578492888,1.1762802586935894,1.1740795833333333,1.1718789079730771,28.79674329025309,1.17686,1.17257,9,1,0.8333784907456324,trend,short,1
2021-08-11 06:00:00+00:00,1.17171,1.17173,1.1707,1.1709,1356,1.1794278074033648,-7.572642352851044e-05,0.0006907159564878554,-0.10963468096721449,1.1731453945315722,1.1719975,1.1708496054684279,34.745938833347466,1.17425,1.17096,6,2,0.7625086083901926,trend,short,0
2021-08-13 16:00:00+00:00,1.17954,1.18043,1.17951,1.17997,913,1.1772834041543074,-2.1121643071242425e-05,0.0009359970079998995,-0.022565930115926922,1.1794820732455513,1.1747795833333334,1.1700770934211155,84.3078199504987,1.18006,1.17294,16,4,1.1426238817679235,range,short,1
2021-08-17 16:00:00+00:00,1.1712799999999999,1.17179,1.17082,1.17082,1023,1.1772738104102127,-1.4389629947531012e-05,0.0010911397495352298,-0.013187705748654346,1.1810756432623573,1.17620875,1.1713418567376428,19.542921688880384,1.1784,1.17096,16,1,1.327155084109803,range,long,0
2021-08-20 11:00:00+00:00,1.16802,1.16805,1.16671,1.16678,1258,1.173667760110196,-5.751656772319258e-05,0.0009121660871730467,-0.06305492884683525,1.169848865066017,1.1681395833333335,1.1664303016006499,36.73168790360741,1.17038,1.16702,11,4,0.9601325051254476,trend,short,0
2021-08-31 10:00:00+00:00,1.18231,1.18368,1.18224,1.18332,1914,1.176393762813067,4.5658426691608243e-05,0.0008720861237771005,0.05235541014442082,1.183716820293229,1.1806483333333333,1.1775798463734375,69.55178862718175,1.18312,1.17824,10,1,0.9125146798087322,trend,long,0
2021-08-31 11:00:00+00:00,1.18332,1.18447,1.18323,1.18393,1871,1.1764619640545777,4.7281427355039265e-05,0.0008983656863644439,0.05263049120495727,1.1842103900120826,1.1808150000000002,1.1774196099879177,72.27366789187957,1.18368,1.17824,11,1,0.9395908527262542,trend,long,0
2021-09-02 13:00:00+00:00,1.18468,1.18622,1.1846,1.18584,2107,1.1788287293596194,5.554328837641398e-05,0.0008812921066195421,0.06302483360422548,1.1858072248996783,1.1844554166666665,1.1831036084336548,65.49442220895659,1.18569,1.18327,13,3,0.9251370673887975,trend,long,1
2021-09-02 14:00:00+00:00,1.18584,1.1868400000000001,1.18499,1.18675,2336,1.1789004150667721,5.600443508793074e-05,0.0009504855275752983,0.05892192302054175,1.1861789352310237,1.1845120833333334,1.182845231435643,70.16283647926235,1.18622,1.18329,14,3,0.9969586222341609,trend,long,1
2021-09-02 17:00:00+00:00,1.18646,1.18707,1.1864,1.18706,706,1.179102388007111,5.787930628013971e-05,0.0009556401982809657,0.06056600212533415,1.1869730179622784,1.1847308333333333,1.1824886487043882,66.89376322411466,1.18705,1.1834,17,3,1.0019437909965128,trend,long,1
2021-09-02 18:00:00+00:00,1.18705,1.18743,1.18688,1.18743,775,1.1791777510115715,5.888492341786789e-05,0.0009266658984037575,0.06354493406879547,1.1874087782564728,1.1848479166666668,1.1822870550768607,68.54009321120091,1.18707,1.1834,18,3,0.9769273387768215,trend,long,1
2021-09-03 00:00:00+00:00,1.18734,1.18824,1.1873,1.1881599999999999,723,1.1796208265342825,6.536709500506443e-05,0.0007489960654160177,0.08727294844834377,1.1890641651127372,1.1857187500000002,1.1823733348872631,70.83093504798268,1.18758,1.1834,0,4,0.8171015635373277,trend,long,1
2021-09-03 12:00:00+00:00,1.18732,1.19087,1.18655,1.18908,4340,1.1804545398987527,7.124120736422546e-05,0.0009537003943490076,0.07469977760977486,1.1889884584736432,1.18736,1.1857315415263567,69.9593827999187,1.18838,1.1836,12,4,1.081378182439647,trend,long,0
2021-09-07 01:00:00+00:00,1.1879,1.18848,1.1878199999999999,1.1882,597,1.1824152074677352,4.410989550451827e-05,0.0006177368067200576,0.07140564561584839,1.188027234938742,1.18685375,1.1856802650612581,63.67484017367706,1.18813,1.18555,1,1,0.7152130458654969,trend,long,0
2021-09-16 12:00:00+00:00,1.17683,1.17694,1.17517,1.17544,3360,1.181577289046679,-1.7459189931734453e-05,0.0009768626125846497,-0.017872717930661447,1.1848382574893992,1.1801491666666666,1.175460075843934,19.767439832813082,1.18313,1.17614,12,3,1.0780510610138105,range,long,0
2021-09-20 01:00:00+00:00,1.17232,1.17234,1.1718,1.17181,516,1.1797870271075304,-5.2323549804222935e-05,0.0008537473139177538,-0.06128692758530137,1.1805195991045259,1.17503625,1.1695529008954741,26.9833163346527,1.17885,1.17224,1,0,0.9193569307665891,trend,short,1
2021-09-20 02:00:00+00:00,1.17181,1.17184,1.171,1.1712,881,1.1797093164549737,-5.4564965643089106e-05,0.0008527653629236252,-0.06398590751390076,1.180501203476751,1.1748070833333333,1.1691129631899155,24.52602307487807,1.17885,1.1718,2,0,0.9180125044457612,trend,short,0
2021-09-30 10:00:00+00:00,1.15977,1.15977,1.15677,1.15707,2286,1.1700812076590368,-0.00010077605821374735,0.0011551325315323463,-0.08724198779170596,1.1643440866472283,1.1605845833333333,1.1568250800194382,23.750206640204055,1.1666,1.1589,10,3,1.1411204194935378,trend,short,0
2021-10-06 06:00:00+00:00,1.15817,1.1583700000000001,1.15753,1.15774,1461,1.1642448131217389,-4.7932647206450076e-05,0.0008277439773523104,-0.05790757591468241,1.1611054288065232,1.1595224999999998,1.1579395711934763,31.47885009563676,1.16128,1.15801,6,2,0.7927022640204473,trend,short,1
